date,url,content,title
　　二、总体要求
　　（一）指导思想
　　贯彻中央财经领导小组第六次会议精神，促进能源消费革命，落实能源发展战略行动计划及大气污染防治行动计划，以提高电能占终端能源消费比重、提高电煤占煤炭消费比重、提高可再生能源占电力消费比重、降低大气污染物排放为目标，根据不同电能替代方式的技术经济特点，因地制宜，分步实施，逐步扩大电能替代范围，形成清洁、安全、智能的新型能源消费方式。
　　（二）基本原则
　　坚持改革创新。结合电力体制改革，完善电力市场化交易机制，还原电力商品属性。创新电能替代技术路线，加快电能替代关键设备研发，促进技术装备能效水平显著提升，应用范围进一步扩大。
　　坚持规划引领。统筹能源资源开发利用、大气污染防治和经济社会可持续发展，合理规划电能替代，引导电能替代健康发展。科学制定电力发展规划，主要通过可再生能源和现有火电满足电能替代新增电量需求。
　　坚持市场运作。鼓励社会资本投入，探索多方共赢的市场化项目运作模式。引导社会力量积极参与电能替代技术、业态和运营等创新，发挥市场在资源配置中的决定性作用。
　　坚持有序推进。结合各地区生态环境达标要求、能源消费结构和用能需求特性等，因地制宜、稳步有序地推进经济性好、节能减排效益佳的电能替代示范试点项目，带动推广实施电能替代。
　　（三）总体目标
　　完善电能替代配套政策体系，建立规范有序的运营监管机制，形成节能环保、便捷高效、技术可行、广泛应用的新型电力消费市场。2016—2020年，实现能源终端消费环节电能替代散烧煤、燃油消费总量约1.3亿吨标煤，带动电煤占煤炭消费比重提高约1.9%，带动电能占终端能源消费比重提高约1.5%，促进电能占终端能源消费比重达到约27%。
　　三、重点任务
　　电能替代方式多样，涉及居民采暖、工业与农业生产、交通运输、电力供应与消费等众多领域，以分布式应用为主。应综合考虑地区潜力空间、节能环保效益、财政支持能力、电力体制改革和电力市场交易等因素，根据替代方式的技术经济特点，因地制宜，分类推进。
　　（一）居民采暖领域
　　在存在采暖刚性需求的北方地区和有采暖需求的长江沿线地区，重点对燃气（热力）管网覆盖范围以外的学校、商场、办公楼等热负荷不连续的公共建筑，大力推广碳晶、石墨烯发热器件、发热电缆、电热膜等分散电采暖替代燃煤采暖。
　　在燃气（热力）管网无法达到的老旧城区、城乡结合部或生态要求较高区域的居民住宅，推广蓄热式电锅炉、热泵、分散电采暖。
　　在农村地区，以京津冀及周边地区为重点，逐步推进散煤清洁化替代工作，大力推广以电代煤。
　　在新能源富集地区，利用低谷富余电力，实施蓄能供暖。
　　（二）生产制造领域
　　在生产工艺需要热水（蒸汽）的各类行业，逐步推进蓄热式与直热式工业电锅炉应用。重点在上海、江苏、浙江、福建等地区的服装纺织、木材加工、水产养殖与加工等行业，试点蓄热式工业电锅炉替代集中供热管网覆盖范围以外的燃煤锅炉。
　　在金属加工、铸造、陶瓷、岩棉、微晶玻璃等行业，在有条件地区推广电窑炉。
　　在采矿、食品加工等企业生产过程中的物料运输环节，推广电驱动皮带传输。
　　在浙江、福建、安徽、湖南、海南等地区，推广电制茶、电烤烟、电烤槟榔等。
　　在黑龙江、吉林、山东、河南等农业大省，结合高标准农田建设和推广农业节水灌溉等工作，加快推进机井通电。
　　（三）交通运输领域
　　支持电动汽车充换电基础设施建设，推动电动汽车普及应用。
　　在沿海、沿江、沿河港口码头，推广靠港船舶使用岸电和电驱动货物装卸。
　　支持空港陆电等新兴项目推广，应用桥载设备，推动机场运行车辆和装备“油改电”工程。
　　（四）电力供应与消费领域
　　在可再生能源装机比重较大的电网，推广应用储能装置，提高系统调峰调频能力，更多消纳可再生能源。在城市大型商场、办公楼、酒店、机场航站楼等建筑推广应用热泵、电蓄冷空调、蓄热电锅炉等，促进电力负荷移峰填谷，提高社会用能效率。
　　四、保障措施
　　（一）加强规划指导
　　统筹制定规划。各地方政府应将电能替代纳入当地能源和大气污染防治工作，根据地区用电用热需求，结合热电联产、区域高效环保锅炉房、工业余热利用等多种能源供应方式，在城市总体规划、能源发展规划中充分考虑电能替代发展，保障电能替代配套电网线路走廊和站址用地规划。
　　加强组织领导。省级能源主管部门、经济运行主管部门、节能主管部门应加强本地区电能替代潜力分析，明确电能替代实施方向和路径，制定电能替代工作方案。明确职责分工，强化部门协作，形成有目标、有计划、有组织的工作机制。做好分区域、分年度任务分解，确保各项政策、措施和重点项目落到实处。
　　（二）发挥示范项目引领作用
　　鼓励试点示范。充分考虑地区差异，鼓励进行差别化的试点探索，实施一批“经济效益好、推广效果佳”的试点示范项目。鼓励创新引领，借力大众创新、万众创业，整合技术资金资源优势，探索一批业态融合、理念先进、具有市场潜力的项目。在电能替代项目集中地区，创建一批示范区（乡、镇、村）或示范园区。加强项目建设管理，及时跟踪、评估，确保达到示范效果。
　　加大宣传力度。借助多种传媒方式，大力普及电能替代常识，宣传电能替代清洁便利优点和节能减排成效，为电能替代项目实施创造良好的社会舆论环境。及时开展示范成果展示，推广复制成功经验。
　　（三）制定完善配套支持措施
　　严格节能环保措施。严格环保和能效达标准入，加大对企业燃煤锅炉、窑炉、港口船舶燃油等排放物的监督检查力度。鼓励各地方政府在国家标准的基础上，出台更加严格的分散燃煤、燃油设施的限制性、禁止性环保标准。采取有效措施，确保电能替代的散烧煤、燃油切实压减。
　　推进电力市场建设。加快推进电力体制改革和电力市场建设，有序放开输配以外的竞争性环节电价，逐步形成反映时间和位置的市场价格信号。支持电能替代用户参与电力市场竞争，与风电等各类发电企业开展电力直接交易，增加用户选择权，降低用电成本。创新辅助服务机制，电、热生产企业和用户投资建设蓄热式电锅炉，提供调峰服务的，应获得合理补偿收益。
　　优化电能替代价格机制。结合输配电价改革，将因电能替代引起的合理配电网建设改造投资纳入相应配电网企业有效资产，将合理运营成本计入输配电准许成本，并科学核定分用户类别分电压等级电能替代输配电价。完善峰谷分时电价政策，通过适当扩大峰谷电价价差、合理设定低谷时段等方式，充分发挥价格信号引导电力消费、促进移峰填谷的作用。鼓励地方研究取消城市公用事业附加费，减轻电力用户负担。
　　有效利用财政补贴。各地方政府根据自身实际情况，有效利用大气污染防治专项资金等资金渠道，通过奖励、补贴等方式，对符合条件的电能替代项目、电能替代技术研发予以支持。
　　积极探索融资渠道。鼓励电能替代项目单位结合自身情况，积极申请企业债、低息贷款，采用PPP模式，解决项目融资问题。
　　（四）加强配套电网建设改造
　　按照《国家发展改革委关于加快配电网建设改造的指导意见》（发改能源[2015]1899号）要求，配电网企业应加强电能替代配套电网建设，推进电网升级改造，加强电网安全运行管理，提高供电保障能力。对于新增电能替代项目，相应配电网企业要安排专项资金用于红线外供配电设施的投资建设。同时，建立提前介入、主动服务、高效运转的“绿色通道”，按照客户需求做好布点布线、电网接入等服务工作。各地方政府应对电能替代配套电网建设改造给予支持，简化审批程序，支持相应配电网企业做好项目征地、拆迁和电力设施保护等工作。
　　（五）加强科技研发与产业培育
　　加快关键技术和设备研发。鼓励自主创新和引进吸收相结合，加大电加热元件、储热材料、绝热节能材料等关键技术和设备的科研投入，促进设备升级换代，进一步提高产品能效，形成产业化能力。鼓励构建“产、学、研、用”相结合的体制机制，结合《中国制造2025》推进实施，鼓励行业内优势企业跨领域组建创新中心，加快与智能电网技术、新一代大数据信息技术的深度融合，发展高端电力设备与增值服务，提升电能替代设备的智能化生产和应用水平。
　　完善技术标准和准入制度。制定和修订电能替代建设和运行标准。加强知识产权运用和保护，促进成果转化。制定和完善电能替代产品准入制度，提高产品质量和可靠性，加强质量监管，增强企业质量意识和履约能力，健全售后保障。
　　创新商业模式，优化产业结构。探索建立商业化赢利模式，鼓励以合同能源管理、设备租赁、以租代建等方式开展电能替代。引导社会资本投向安全、高效、智能化的电能替代产品和服务。结合市场需求，鼓励企业提供多样化的综合能源解决方案，促进服务型制造发展。
国家发展改革委
国 家 能 源 局
财　　政　　部
环 境 保 护 部
住房城乡建设部
工业和信息化部
交 通 运 输 部
中国民用航空局
2016年5月16日",关于推进电能替代的指导意见(发改能源〔2016〕1054号)
2016-5-27,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bb802a091-f2bc-4bb4-9125-738f4cfcba15%7D,"国家发展改革委 国家能源局关于做好风电、
光伏发电全额保障性收购管理工作的通知
发改能源〔2016〕1150号
各省（自治区、直辖市）、新疆生产建设兵团发展改革委（能源局）、经信委（工信委、工信厅），国家能源局各派出机构，国家电网公司、南方电网公司、内蒙古电力（集团）有限责任公司，华能、大唐、华电、国电、国电投、神华、三峡、华润、中核、中广核、中国节能集团公司：
　　为做好可再生能源发电全额保障性收购工作，保障风电、光伏发电的持续健康发展，现将有关事项通知如下：
　　一、根据《可再生能源发电全额保障性收购管理办法》（发改能源〔2016〕625号），综合考虑电力系统消纳能力，按照各类标杆电价覆盖区域，参考准许成本加合理收益，现核定了部分存在弃风、弃光问题地区规划内的风电、光伏发电最低保障收购年利用小时数（详见附表）。最低保障收购年利用小时数将根据新能源并网运行、成本变化等情况适时调整。
　　二、各有关省（区、市）能源主管部门和经济运行主管部门要严格落实规划内的风电、光伏发电保障性收购电量，认真落实《国家能源局关于做好“三北”地区可再生能源消纳工作的通知》以及优先发电、优先购电相关制度的有关要求，按照附表核定最低保障收购年利用小时数并安排发电计划，确保最低保障收购年利用小时数以内的电量以最高优先等级优先发电。已安排2016年度发电计划的省（区、市）须按照附表核定最低保障收购年利用小时数对发电计划及时进行调整。
　　各省（区、市）主管部门和电网调度机构应严格落实《关于有序放开发用电计划的实施意见》中关于优先发电顺序的要求，严禁对保障范围内的电量采取由可再生能源发电项目向煤电等其他电源支付费用的方式来获取发电权，妥善处理好可再生能源保障性收购、调峰机组优先发电和辅助服务市场之间的关系，并与电力交易方案做好衔接。
　　三、保障性收购电量应由电网企业按标杆上网电价和最低保障收购年利用小时数全额结算，超出最低保障收购年利用小时数的部分应通过市场交易方式消纳，由风电、光伏发电企业与售电企业或电力用户通过市场化的方式进行交易，并按新能源标杆上网电价与当地煤电标杆上网电价（含脱硫、脱硝、除尘）的差额享受可再生能源补贴。
　　地方政府能源主管部门或经济运行主管部门应积极组织风电、光伏发电企业与售电企业或电力用户开展对接，确保最低保障收购年利用小时数以外的电量能够以市场化的方式全额消纳。
　　四、保障性收购电量为最低保障目标，鼓励各相关省（区、市）提出并落实更高的保障目标。目前实际运行小时数低于最低保障收购年利用小时数的省（区、市）应根据实际情况，制定具体工作方案，采取有效措施尽快确保在运行的风电、光伏电站达到最低保障收购年利用小时数要求。具体工作方案应向全社会公布并抄送国家发展改革委和国家能源局。
　　除资源条件影响外，未达到最低保障收购年利用小时数要求的省（区、市），不得再新开工建设风电、光伏电站项目（含已纳入规划或完成核准的项目）。
　　未制定保障性收购要求的地区应根据资源条件按标杆上网电价全额收购风电、光伏发电项目发电量。未经国家发改委、国家能源局同意，不得随意设定最低保障收购年利用小时数。
　　五、各省（区、市）有关部门在制定发电计划和电量交易方案时，要充分预留风电和光伏发电保障性收购电量空间，不允许在月度保障性收购电量未完成的情况下结算市场交易部分电量，已经制定的市场交易机制需落实保障月度保障性电量的要求。
　　电网企业（电力交易机构）应将各风电、光伏发电项目的全年保障性收购电量根据历史和功率预测情况分解到各月，并优先结算当月的可再生能源保障性收购电量，月度保障性收购电量结算完成后再结算市场交易部分电量，年终统一清算。
　　六、风电、光伏发电企业要协助各省级电网企业或地方电网企业及电力交易机构按国家有关规定对限发电量按月进行统计。对于保障性收购电量范围内的限发电量要予以补偿，电网企业协助电力交易机构根据《可再生能源发电全额保障性收购管理办法》（发改能源〔2016〕625号）的要求，按照风电、光伏发电项目所在地的标杆上网电价和限发电量明确补偿金额，同时要确定补偿分摊的机组，相关报表和报告按月报送国家能源局派出机构和省级经济运行主管部门备案并公示。电网企业应保留限电时段相关运行数据，以备监管机构检查。
　　各电网企业于2016年6月30日前与按照可再生能源开发利用规划建设、依法取得行政许可或者报送备案、符合并网技术标准的风电、光伏发电企业签订2016年度优先发电合同，并于每年年底前签订下一年度的优先发电合同。
　　七、国务院能源主管部门派出机构会同省级能源主管部门和经济运行主管部门要加强对可再生能源发电全额保障性收购执行情况的监管和考核工作，定期对电网企业与风电、光伏发电项目企业签订优先发电合同和执行可再生能源发电全额保障性收购情况进行专项监管，对违反《可再生能源发电全额保障性收购管理办法》（发改能源〔2016〕625号）和本通知要求的要按规定采取监管措施，相关情况及时报国家发展改革委和国家能源局。
　　落实可再生能源发电全额保障性收购制度是电力体制改革工作的一项重要任务，也是解决弃风、弃光限电问题和促进可再生能源持续健康发展的重要措施。各部门要按照上述要求认真做好可再生能源发电全额保障性收购工作，确保弃风、弃光问题得到有效缓解。
　　附件：1.风电重点地区最低保障收购年利用小时数核定表
　　　　　2.光伏发电重点地区最低保障收购年利用小时数核定表
国家发展改革委
国家能源局
2016年5月27日",关于做好风电、光伏发电全额保障性收购管理工作的通知(发改能源〔2016〕1150号)
2016-4-7,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B3a6bd40b-3252-4538-9aaa-c09881b05e03%7D,"国家发展改革委国家能源局关于印发《能源
技术革命创新行动计划（2016-2030年）》的通知
发改能源〔2016〕513号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团发展改革委、能源局、各有关中央企业：
　　为深入贯彻落实党的十八届五中全会、中央财经领导小组第六次会议和国家“十三五”规划纲要精神，践行“创新、协调、绿色、开放、共享”发展理念，推动实施能源“四个革命、一个合作”的战略思想，充分发挥能源技术创新在建设清洁低碳、安全高效现代能源体系中的引领和支撑作用，国家发展改革委、国家能源局组织编制了《能源技术革命创新行动计划（2016-2030年）》，现印发你们，请认真组织实施。
　　附件：能源技术革命创新行动计划（2016-2030年）
国家发展改革委
国 家 能 源 局
2016年4月7日",关于印发《能源技术革命创新行动计划(2016-2030年)》的通知(发改能源〔2016〕513号)
2016-6-12,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B08ad1026-2a11-43e6-99bb-4a1c0bf90472%7D,"国家发展改革委  工业和信息化部  国家能源局
关于印发《中国制造2025—能源装备
实施方案》的通知
发改能源〔2016〕1274号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团发展改革委、工业和信息化主管部门、能源局、各有关中央企业：
　　为深入贯彻落实党的十八届五中全会、中央财经领导小组第六次会议、新一届国家能源委员会首次会议精神和《中国制造2025》，推动能源装备自主创新和产业升级，充分发挥能源装备自主创新在能源技术革命和装备制造业升级中的支撑和引领作用，国家发展改革委、工业和信息化部、国家能源局组织编制了《中国制造2025—能源装备实施方案》。现印发你们，请认真组织实施。
　　附件：中国制造2025—能源装备实施方案
国家发展改革委
工业和信息化部
国 家 能 源 局
2016年6月12日",关于印发《中国制造2025—能源装备实施方案》的通知(发改能源〔2016〕1274号)
2016-7-4,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B79fba4aa-37b4-41e0-9d1d-2a55070e6765%7D,"国家发展改革委 国家能源局关于推进多能
互补集成优化示范工程建设的实施意见
发改能源〔2016〕1430号
各省、自治区、直辖市发展改革委、能源局，新疆生产建设兵团发展改革委，有关能源企业：　　
　　根据国务院关于贯彻落实稳增长政策措施有关要求，为加快推进多能互补集成优化示范工程建设，提高能源系统效率，增加有效供给，满足合理需求，带动有效投资，促进经济稳定增长，现提出如下实施意见：
　　一、建设意义
　　多能互补集成优化示范工程主要有两种模式：一是面向终端用户电、热、冷、气等多种用能需求，因地制宜、统筹开发、互补利用传统能源和新能源，优化布局建设一体化集成供能基础设施，通过天然气热电冷三联供、分布式可再生能源和能源智能微网等方式，实现多能协同供应和能源综合梯级利用；二是利用大型综合能源基地风能、太阳能、水能、煤炭、天然气等资源组合优势，推进风光水火储多能互补系统建设运行。
　　建设多能互补集成优化示范工程是构建“互联网+”智慧能源系统的重要任务之一，有利于提高能源供需协调能力，推动能源清洁生产和就近消纳，减少弃风、弃光、弃水限电，促进可再生能源消纳，是提高能源系统综合效率的重要抓手，对于建设清洁低碳、安全高效现代能源体系具有重要的现实意义和深远的战略意义。
　　二、主要任务
　　（一）终端一体化集成供能系统
　　在新城镇、新产业园区、新建大型公用设施（机场、车站、医院、学校等）、商务区和海岛地区等新增用能区域，加强终端供能系统统筹规划和一体化建设，因地制宜实施传统能源与风能、太阳能、地热能、生物质能等能源的协同开发利用，优化布局电力、燃气、热力、供冷、供水管廊等基础设施，通过天然气热电冷三联供、分布式可再生能源和能源智能微网等方式实现多能互补和协同供应，为用户提供高效智能的能源供应和相关增值服务，同时实施能源需求侧管理，推动能源就地清洁生产和就近消纳，提高能源综合利用效率。
　　在既有产业园区、大型公共建筑、居民小区等集中用能区域，实施供能系统能源综合梯级利用改造，推广应用上述供能模式，同时加强余热、余压以及工业副产品、生活垃圾等能源资源回收和综合利用。
　　（二）风光水火储多能互补系统
　　在青海、甘肃、宁夏、内蒙、四川、云南、贵州等省区，利用大型综合能源基地风能、太阳能、水能、煤炭、天然气等资源组合优势，充分发挥流域梯级水电站、具有灵活调节性能火电机组的调峰能力，建立配套电力调度、市场交易和价格机制，开展风光水火储多能互补系统一体化运行，提高电力输出功率的稳定性，提升电力系统消纳风电、光伏发电等间歇性可再生能源的能力和综合效益。
　　三、建设目标
　　2016年，在已有相关项目基础上，推动项目升级改造和系统整合，启动第一批示范工程建设。“十三五”期间，建成国家级终端一体化集成供能示范工程20项以上，国家级风光水火储多能互补示范工程3项以上。
　　到2020年，各省（区、市）新建产业园区采用终端一体化集成供能系统的比例达到50%左右，既有产业园区实施能源综合梯级利用改造的比例达到30%左右。国家级风光水火储多能互补示范工程弃风率控制在5%以内，弃光率控制在3%以内。
　　四、建设原则及方式
　　（一）统筹优化，提高效率
　　终端一体化集成供能系统以综合能源效率最大化，热、电、冷等负荷就地平衡调节，供能经济合理具有市场竞争力为主要目标，统筹优化系统配置，年平均化石能源转换效率应高于70%。风光水火储多能互补系统以优化存量为主，着重解决区域弃风、弃光、弃水问题；对具备风光水火储多能互补系统建设条件的地区，新建项目优先采用该模式。
　　（二）机制创新，科技支撑
　　创新多能互补集成优化示范工程政策环境、体制机制和商业模式，符合条件的示范项目优先执行国家有关灵活价格政策、激励政策和改革举措。推动产学研结合，加强系统集成、优化运行等相关技术研发，推动技术进步和装备制造能力升级。示范项目应优先采用自主技术装备，对于自主化水平高的项目优先审批和安排。
　　（三）试点先行，逐步推广
　　积极推进终端一体化集成供能示范工程、能源基地风光水火储多能互补示范工程建设，将产业示范与管理体制、市场建设、价格机制等改革试点工作相结合，探索有利于推动多能互补集成优化示范工程大规模发展的有效模式，在试点基础上积极推广应用。
　　五、政策措施
　　（一）实施新的价格机制
　　落实《中共中央国务院关于推进价格机制改革的若干意见》，按照“管住中间、放开两头”的总体思路，推进电力、天然气等能源价格改革，促进市场主体多元化竞争，建立主要由市场决定能源价格的机制。
　　针对终端一体化集成供能示范工程，在能源价格市场化机制形成前，按照市场化改革方向，推行有利于提高系统效率的电价、热价、气价等新的价格形成机制。实施峰谷价格、季节价格、可中断价格、高可靠性价格、两部制价格等科学价格制度，推广落实气、电价格联动等价格机制，引导电力、天然气用户主动参与需求侧管理。具体价格政策及水平由国家及地方价格主管部门按权限确定。
　　针对风光水火储多能互补示范工程，统筹市场形成价格与政府模拟市场定价两种手段，加快推进电力和天然气现货市场、电力辅助服务市场建设，完善调峰、调频、备用等辅助服务价格市场化机制。在市场化价格形成前，实施有利于发挥各类型电源调节性能的电价、气价及辅助服务价格机制。
　　（二）加大政策扶持力度
　　经国家认定的多能互补集成优化示范项目优先使用国家能源规划确定的各省（区、市）火电装机容量、可再生能源发展规模及补贴等总量指标额度。风光水火储多能互补示范项目就地消纳后的富余电量，可优先参与跨省区电力输送消纳。符合条件的多能互补集成优化工程项目将作为能源领域投资的重点对象。符合条件的项目可按程序申请可再生电价附加补贴，各省（区、市）可结合当地实际情况，通过初投资补贴或贴息、开设专项债券等方式给予相关项目具体支持政策。
　　（三）创新管理体制和商业模式
　　积极支持采取政府和社会资本合作模式（PPP）建设多能互补集成优化示范工程。结合电力、油气体制改革工作，创新终端一体化集成供能系统管理和运行模式，开展售电业务放开改革。国家能源局会同有关部门完善电（气、热）网接入、并网运行等技术标准和规范，统筹协调用能、供能、电（气、热）网等各方利益，解决终端一体化集成供能系统并网和余电、余热上网问题。相关电网、气网、热力等管网企业负责提供便捷、及时、无障碍接入上网和应急备用服务，实施公平调度。创新终端一体化集成供能系统商业模式，鼓励采取电网、燃气、热力公司控股或参股等方式组建综合能源服务公司从事市场化供能、售电等业务，积极推行合同能源管理、综合节能服务等市场化机制。加快构建基于互联网的智慧用能信息化服务平台，为用户提供开放共享、灵活智能的综合能源供应及增值服务。
　　六、实施机制
　　（一）统筹规划布局
　　国家发展改革委、国家能源局在国家能源规划中明确多能互补集成优化示范工程建设任务，并将相关国家级示范项目纳入规划。各省（区、市）能源主管部门应在省级能源规划中明确本地区建设目标和任务，针对本省（区、市）新城镇、新建产业园区等新增用能区域，组织相关地方能源、城建等有关部门研究制定区域供用能系统综合规划，加强与城市、土地等相关规划衔接，通过市场化招标等方式优选投资主体，统筹安排供用能基础设施建设。具有全国示范意义的重点项目，可由省级能源主管部门报国家发展改革委、国家能源局备案，国家发展改革委、国家能源局组织有资质的第三方机构进行审核认定，向社会统一公告。
　　（二）加强组织协调
　　国家发展改革委、国家能源局会同有关部门推进和指导多能互补集成优化示范工程的实施，组织制定相关政策和示范工程评价标准，协调政策落实中的重大问题。各省（区、市）能源主管部门应研究制定多能互补集成优化示范工程实施方案，负责省（区、市）示范项目的组织协调和监督管理，优化和简化项目核准程序，协调解决项目实施过程中的问题，及时向有关部门报告执行中出现的问题及政策建议，确保示范项目建设进度、质量和示范效果。
　　（三）强化事中事后监管
　　国家能源局派出机构应加强对多能互补集成优化示范工程事中事后监管，针对规划编制和实施、项目核准、价格财税扶持政策、并网和调度运行等情况出具监管意见，推动多能互补集成优化示范工程有效实施。
国家发展改革委
国家能源局
2016年7月4日",关于推进多能互补集成优化示范工程建设的实施意见(发改能源〔2016〕1430号)
2016-7-18,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B6716e086-499e-4c62-b3b1-5fd09089bfae%7D,国家发展改革委关于调整水电建设管理 主要河流划分的通知 发改能源〔2016〕1346号 各省、自治区、直辖市发展改革委、能源局，中国华能集团公司、中国大唐集团公司、中国华电集团公司、中国国电集团公司、国家电力投资集团公司、中国长江三峡集团公司、国家开发投资公司、中国电力建设集团有限公司、中国能源建设集团有限公司： 　　为了贯彻国务院关于深化投资体制改革和行政管理体制改革精神，落实转变职能、简政放权、创新管理要求，进一步完善和改进水电建设管理，经研究，现将调整后的水电建设主要河流划分通知如下： 　　一、主要河流包括水能资源富集、可开发装机容量超过1000万千瓦的河流、河段（称为水电基地）和重要跨界河流。 　　（一）水电基地主要包括以下河流的干流河段（不含跨界河流）。 　　长江水系：长江干流、金沙江、雅砻江、大渡河、乌江。 　　黄河水系：黄河干流。 　　珠江水系：南盘江红水河。 　　（二）重要跨界河流指重要的跨国界河流和边界河流的干流河段，包括东北地区的额尔古纳河、黑龙江、乌苏里江、鸭绿江、图们江、绥芬河，西南地区的红河、澜沧江、怒江、依洛瓦底江、雅鲁藏布江，以及西北地区的伊犁河、额尔齐斯河和阿克苏河。 　　二、请各地方政府和有关单位按照《政府核准的投资项目目录（2014年本）》（国发[2014]53号）、《河流水电规划报告及规划环境影响报告书审查暂行办法》（发改能源[2011]2242号）和《国家发展改革委水电前期工作管理暂行办法（2014年修订）》（发改投资[2014]2377号）等要求，认真做好水电建设管理各项工作，加强水电开发生态环境保护工作，统筹各流域干流与支流、主要河流与非主要河流的开发，确保水能资源的合理开发和有效利用，保障水电持续健康有序发展。 　　三、本文件自印发之日起实施。《国家发展改革委关于水电建设管理主要河流划分有关事项的通知》（发改能源[2004]1716号）废止。 国家发展改革委 2016年7月18日,关于调整水电建设管理主要河流划分的通知(发改能源〔2016〕1346号)
2016-6-12,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Be7f77099-680c-49f5-8d7b-163e8f0adae0%7D,2016年6月，国家发展改革委核准青海黄河玛尔挡水电站。电站安装4台52万千瓦、1台12万千瓦混流式水轮发电机组，总装机容量220万千瓦，年均发电量73.04亿千瓦时，总投资227.0489亿元。,青海黄河玛尔挡水电站通过核准
2016-8-5,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B67d12709-a035-499c-89e6-fab6c870e754%7D,"国家发展改革委 国家能源局关于
进一步规范电力项目开工建设秩序的通知
发改能源〔2016〕1698号
各省、自治区、直辖市、新疆生产建设兵团发展改革委（能源局），国家能源局各派出机构，国家电网公司、南方电网公司，华能、大唐、华电、国电、国电投集团，神华集团、中煤集团、国投公司、华润集团，中国国际工程咨询公司、电力规划设计总院：
　　为贯彻落实国务院近期印发的《清理规范投资项目报建审批事项实施方案》（国发[2016]29号，以下简称《实施方案》），进一步清理、规范已核准电力项目（本通知指火电、电网项目，下同）的报建审批工作，推进简政放权，切实维护电力项目建设秩序，现将有关事项通知如下：
　　一、清理规范报建审批事项。《实施方案》对国务院有关部门设立的投资项目报建审批事项进行了清理规范。为贯彻执行，现请各相关单位支持电力项目的报建审批事项清理规范工作，凡是不符合《实施方案》相关要求的，一律不再作为开工前置条件。
　　二、明确电力项目开工标志。考虑工程建设实际，火电项目开工标志明确为：主厂房基础垫层浇筑第一方混凝土；电网项目中变电工程和线路工程的开工标志分别明确为：主体工程基础开挖和线路基础开挖。各省（区、市）发展改革委（能源局）和国家能源局派出机构在开展相关工作时，要以此作为判断标准。
　　三、切实维护电力建设秩序。对确需开展的报建审批事项和强制性评估工作，电力项目单位要逐一落实，严格按程序办理。未取齐开工必要的支持性文件前，严禁开工建设；已开工建设的，要立即停止建设。
　　四、协调指导煤电开工建设。发展改革、国土、环保、水利等部门在为煤电项目（含燃煤自备电站）办理报建审批事项时，要结合《关于促进我国煤电有序发展的通知》（发改能源[2016]565号，以下简称“565号文”）相关要求，以及国家定期发布的煤电规划建设风险预警等，制定有针对性的政策或采取相应措施。国家发展改革委、国家能源局将会同相关部门建立协调联动机制，切实促进煤电有序发展。
　　五、规范煤电有序开工建设。地方政府和发电企业要高度重视国家定期发布的煤电规划建设风险预警提示，对预警结果为红色的省（区、市），慎重决策开工建设煤电项目；认真落实565号文有关内容，对于明确要求缓建的已核准未开工煤电项目，2017年底前暂缓开工建设。
　　六、加强开工建设专项检查。各省（区、市）发展改革委（能源局）、国家能源局派出机构要会同有关部门，加大对电力项目特别是火电项目未达开工条件建设等违规问题的监督检查力度。一经发现，省级发展改革委（能源局）要责令其立即停止建设，相关部门要依法依规予以严肃处理。
　　对未取齐开工必要支持性文件的在建火电项目，除执行上述措施外，凡属于565号文明确要求缓建省份的，2017年底前暂缓建设；对其他火电项目，在取齐必要支持性文件后，需经相应省级发展改革委（能源局）核实，方可恢复建设。
　　七、严肃处理违规建设行为。对于存在违规开工建设且拒不停工、不接受相关部门处理等违规行为的电力项目，相应省（区、市）发展改革委（能源局）可视情况对项目单位及其所属集团公司实行限批新建电力项目、开展自用及外送煤电项目优选工作时不予考虑等措施；国家能源局将通报全国；银行及金融机构要依据法律、法规和国家有关规定停止对其发放贷款。
　　对于违规建设的火电项目，国家能源局及其派出机构将不予办理业务许可证，电网企业不予并网。
　　本通知自印发之日起执行。
国家发展改革委
国 家 能 源 局
2016年8月5日",关于进一步规范电力项目开工建设秩序的通知(发改能源〔2016〕1698号)
2017-3-16,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B6d925c3d-2131-4c27-a256-721d015fcd32%7D,为保障能源稳定供应，优化煤炭产业结构，解决资源枯竭矿区矿井生产接续、人员转移安置问题，根据煤矿建设项目减量置换有关要求，近期国家发展改革委核准了内蒙古呼吉尔特矿区石拉乌素煤矿项目。矿井建设规模1000万吨/年，配套建设选煤厂，项目总投资48.53亿元（不含矿业权费用）。,内蒙古呼吉尔特矿区石拉乌素煤矿项目通过核准
